timestamp,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date
2020-06-27 06:30:00,6:30 AM,65.4 F,63.0 F,94 %,West,1.0 mph,3.0 mph,29.72 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 06:45:00,6:45 AM,65.4 F,63.0 F,93 %,North,0.0 mph,1.0 mph,29.72 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 07:00:00,7:00 AM,65.3 F,63.0 F,93 %,West,1.0 mph,3.0 mph,29.72 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 07:15:00,7:15 AM,65.1 F,63.0 F,93 %,West,0.0 mph,3.0 mph,29.72 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 07:30:00,7:30 AM,64.5 F,62.0 F,93 %,West,1.0 mph,2.0 mph,29.72 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 07:45:00,7:45 AM,64.1 F,62.0 F,93 %,West,3.0 mph,4.0 mph,29.72 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 08:00:00,8:00 AM,63.8 F,62.0 F,93 %,West,2.0 mph,4.0 mph,29.73 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 08:15:00,8:15 AM,63.9 F,62.0 F,93 %,West,0.0 mph,3.0 mph,29.73 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 08:30:00,8:30 AM,63.8 F,61.0 F,93 %,West,2.0 mph,5.0 mph,29.73 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 08:45:00,8:45 AM,63.7 F,61.0 F,93 %,West,2.0 mph,4.0 mph,29.74 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 09:00:00,9:00 AM,63.4 F,61.0 F,93 %,West,2.0 mph,4.0 mph,29.74 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 09:15:00,9:15 AM,63.4 F,61.0 F,93 %,West,2.0 mph,4.0 mph,29.74 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 09:30:00,9:30 AM,63.4 F,61.0 F,92 %,West,2.0 mph,4.0 mph,29.74 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 09:45:00,9:45 AM,63.2 F,61.0 F,92 %,West,3.0 mph,4.0 mph,29.74 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 10:00:00,10:00 AM,63.2 F,61.0 F,92 %,West,2.0 mph,4.0 mph,29.75 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 10:15:00,10:15 AM,63.4 F,61.0 F,92 %,West,1.0 mph,3.0 mph,29.75 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 10:30:00,10:30 AM,63.8 F,61.0 F,92 %,West,2.0 mph,4.0 mph,29.75 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 10:45:00,10:45 AM,63.8 F,61.0 F,91 %,West,4.0 mph,5.0 mph,29.75 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 11:00:00,11:00 AM,63.5 F,60.0 F,91 %,West,2.0 mph,4.0 mph,29.76 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 11:15:00,11:15 AM,63.4 F,61.0 F,91 %,West,2.0 mph,3.0 mph,29.76 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 11:30:00,11:30 AM,64.0 F,61.0 F,90 %,West,1.0 mph,3.0 mph,29.76 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 11:45:00,11:45 AM,64.1 F,61.0 F,90 %,West,4.0 mph,5.0 mph,29.76 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 12:15:00,12:15 PM,64.4 F,61.0 F,90 %,West,3.0 mph,4.0 mph,29.77 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 12:30:00,12:30 PM,64.5 F,61.0 F,89 %,West,2.0 mph,3.0 mph,29.77 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 12:45:00,12:45 PM,64.3 F,61.0 F,89 %,West,2.0 mph,3.0 mph,29.77 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 13:00:00,1:00 PM,64.6 F,61.0 F,88 %,West,2.0 mph,4.0 mph,29.77 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 13:15:00,1:15 PM,64.9 F,61.0 F,88 %,West,2.0 mph,4.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 13:30:00,1:30 PM,65.2 F,61.0 F,87 %,West,2.0 mph,3.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 13:45:00,1:45 PM,66.0 F,61.0 F,85 %,West,2.0 mph,4.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 14:00:00,2:00 PM,65.8 F,61.0 F,86 %,West,2.0 mph,3.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 14:15:00,2:15 PM,65.7 F,61.0 F,86 %,West,1.0 mph,4.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 14:30:00,2:30 PM,65.6 F,61.0 F,86 %,West,2.0 mph,3.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 14:45:00,2:45 PM,66.0 F,61.0 F,85 %,West,1.0 mph,3.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 15:00:00,3:00 PM,66.6 F,62.0 F,85 %,West,3.0 mph,3.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 15:15:00,3:15 PM,67.2 F,62.0 F,84 %,West,2.0 mph,3.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 15:30:00,3:30 PM,68.0 F,63.0 F,84 %,West,1.0 mph,3.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 15:45:00,3:45 PM,68.0 F,62.0 F,83 %,West,1.0 mph,3.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 16:00:00,4:00 PM,68.3 F,62.0 F,82 %,West,2.0 mph,3.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 16:15:00,4:15 PM,68.3 F,63.0 F,83 %,West,1.0 mph,3.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 16:30:00,4:30 PM,68.3 F,63.0 F,84 %,WNW,2.0 mph,3.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 16:45:00,4:45 PM,68.8 F,63.0 F,83 %,West,2.0 mph,3.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 17:00:00,5:00 PM,68.7 F,63.0 F,83 %,West,2.0 mph,3.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 17:15:00,5:15 PM,68.8 F,63.0 F,82 %,West,2.0 mph,3.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 17:30:00,5:30 PM,69.5 F,63.0 F,81 %,West,2.0 mph,3.0 mph,29.77 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 17:45:00,5:45 PM,69.9 F,63.0 F,81 %,West,1.0 mph,3.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 18:00:00,6:00 PM,70.3 F,64.0 F,82 %,West,2.0 mph,2.0 mph,29.77 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 18:15:00,6:15 PM,70.9 F,64.0 F,81 %,West,1.0 mph,2.0 mph,29.77 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 18:45:00,6:45 PM,70.6 F,64.0 F,81 %,WNW,0.0 mph,1.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 19:00:00,7:00 PM,70.9 F,65.0 F,81 %,WNW,0.0 mph,1.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 19:15:00,7:15 PM,72.2 F,64.0 F,77 %,WNW,0.0 mph,1.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 19:30:00,7:30 PM,73.3 F,65.0 F,76 %,WNW,0.0 mph,0.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 19:45:00,7:45 PM,77.0 F,64.0 F,65 %,North,0.0 mph,1.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 20:00:00,8:00 PM,76.5 F,65.0 F,67 %,WNW,0.0 mph,1.0 mph,29.78 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 20:15:00,8:15 PM,74.8 F,65.0 F,71 %,West,1.0 mph,1.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 20:30:00,8:30 PM,74.2 F,65.0 F,74 %,West,1.0 mph,1.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 20:45:00,8:45 PM,73.7 F,66.0 F,77 %,West,1.0 mph,2.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 21:00:00,9:00 PM,72.9 F,65.0 F,77 %,North,0.0 mph,1.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 21:15:00,9:15 PM,76.6 F,65.0 F,68 %,North,0.0 mph,0.0 mph,29.79 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 21:30:00,9:30 PM,77.3 F,65.0 F,66 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 21:45:00,9:45 PM,72.9 F,62.0 F,69 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 22:00:00,10:00 PM,69.0 F,61.0 F,76 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 22:15:00,10:15 PM,66.3 F,60.0 F,80 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 22:30:00,10:30 PM,64.4 F,59.0 F,82 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 22:45:00,10:45 PM,63.1 F,58.0 F,85 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 23:00:00,11:00 PM,61.9 F,57.0 F,86 %,North,0.0 mph,0.0 mph,29.81 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 23:15:00,11:15 PM,61.1 F,57.0 F,87 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 23:30:00,11:30 PM,60.3 F,56.0 F,88 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-27 23:45:00,11:45 PM,59.6 F,56.0 F,89 %,North,0.0 mph,0.0 mph,29.80 in,0.00 in,0.00 in,,w/m²,2020-06-27
2020-06-28 00:00:00,12:00 AM,59.2 F,56.0 F,90 %,North,0.0 mph,0.0 mph,29.81 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 00:15:00,12:15 AM,58.9 F,56.0 F,91 %,North,0.0 mph,0.0 mph,29.81 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 00:30:00,12:30 AM,58.6 F,56.0 F,91 %,North,0.0 mph,0.0 mph,29.81 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 00:45:00,12:45 AM,58.2 F,55.0 F,91 %,North,0.0 mph,0.0 mph,29.81 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 01:00:00,1:00 AM,57.7 F,55.0 F,91 %,North,0.0 mph,0.0 mph,29.81 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 01:15:00,1:15 AM,57.4 F,55.0 F,91 %,North,0.0 mph,0.0 mph,29.81 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 01:30:00,1:30 AM,57.2 F,55.0 F,92 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 01:45:00,1:45 AM,57.2 F,55.0 F,92 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 02:00:00,2:00 AM,57.1 F,55.0 F,92 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 02:15:00,2:15 AM,57.0 F,55.0 F,93 %,North,0.0 mph,0.0 mph,29.83 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 02:30:00,2:30 AM,56.6 F,54.0 F,92 %,North,0.0 mph,0.0 mph,29.83 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 02:45:00,2:45 AM,56.2 F,54.0 F,92 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 03:00:00,3:00 AM,55.8 F,53.0 F,92 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 03:15:00,3:15 AM,55.5 F,53.0 F,92 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 03:45:00,3:45 AM,54.8 F,52.0 F,93 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 04:00:00,4:00 AM,54.6 F,52.0 F,93 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 04:15:00,4:15 AM,54.3 F,52.0 F,93 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 04:30:00,4:30 AM,54.2 F,52.0 F,93 %,North,0.0 mph,0.0 mph,29.82 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 04:45:00,4:45 AM,54.1 F,52.0 F,93 %,North,0.0 mph,0.0 mph,29.83 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 05:00:00,5:00 AM,53.8 F,52.0 F,93 %,North,0.0 mph,0.0 mph,29.83 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 05:15:00,5:15 AM,53.4 F,51.0 F,93 %,North,0.0 mph,0.0 mph,29.83 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 05:30:00,5:30 AM,53.3 F,51.0 F,94 %,North,0.0 mph,0.0 mph,29.83 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 05:45:00,5:45 AM,53.2 F,51.0 F,94 %,North,0.0 mph,0.0 mph,29.84 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 06:00:00,6:00 AM,52.8 F,51.0 F,93 %,North,0.0 mph,0.0 mph,29.84 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 06:15:00,6:15 AM,52.7 F,51.0 F,94 %,North,0.0 mph,0.0 mph,29.84 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 06:30:00,6:30 AM,52.8 F,51.0 F,94 %,North,0.0 mph,0.0 mph,29.85 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 06:45:00,6:45 AM,53.1 F,51.0 F,94 %,North,0.0 mph,0.0 mph,29.85 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 07:00:00,7:00 AM,53.4 F,51.0 F,94 %,North,0.0 mph,0.0 mph,29.85 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 07:15:00,7:15 AM,54.0 F,52.0 F,95 %,North,0.0 mph,0.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 07:30:00,7:30 AM,54.9 F,53.0 F,95 %,North,0.0 mph,0.0 mph,29.85 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 07:45:00,7:45 AM,55.6 F,54.0 F,95 %,North,0.0 mph,0.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 08:00:00,8:00 AM,56.5 F,55.0 F,95 %,North,0.0 mph,0.0 mph,29.85 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 08:15:00,8:15 AM,57.8 F,56.0 F,96 %,North,0.0 mph,0.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 08:30:00,8:30 AM,59.6 F,58.0 F,96 %,North,0.0 mph,0.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 08:45:00,8:45 AM,60.4 F,59.0 F,96 %,North,0.0 mph,0.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 09:00:00,9:00 AM,61.3 F,59.0 F,95 %,North,0.0 mph,0.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 09:15:00,9:15 AM,62.4 F,60.0 F,93 %,North,0.0 mph,0.0 mph,29.87 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 09:30:00,9:30 AM,63.3 F,60.0 F,91 %,North,0.0 mph,1.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 09:45:00,9:45 AM,63.9 F,60.0 F,90 %,WNW,1.0 mph,1.0 mph,29.87 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 10:00:00,10:00 AM,63.6 F,60.0 F,89 %,WNW,1.0 mph,1.0 mph,29.87 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 10:15:00,10:15 AM,63.7 F,60.0 F,89 %,WNW,2.0 mph,2.0 mph,29.87 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 10:30:00,10:30 AM,63.7 F,60.0 F,89 %,West,2.0 mph,3.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 10:45:00,10:45 AM,63.4 F,60.0 F,91 %,West,2.0 mph,4.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 11:00:00,11:00 AM,64.1 F,60.0 F,88 %,WNW,1.0 mph,2.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 11:15:00,11:15 AM,64.3 F,60.0 F,87 %,WNW,1.0 mph,2.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 11:30:00,11:30 AM,64.5 F,60.0 F,86 %,WNW,1.0 mph,2.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 11:45:00,11:45 AM,64.5 F,60.0 F,86 %,WNW,1.0 mph,2.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 12:00:00,12:00 PM,64.9 F,60.0 F,84 %,NW,1.0 mph,3.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 12:15:00,12:15 PM,65.5 F,60.0 F,83 %,NNE,1.0 mph,2.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 12:30:00,12:30 PM,66.0 F,60.0 F,83 %,NNE,2.0 mph,2.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 12:45:00,12:45 PM,66.2 F,60.0 F,81 %,NNE,2.0 mph,2.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 13:00:00,1:00 PM,66.3 F,60.0 F,82 %,NE,2.0 mph,3.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 13:15:00,1:15 PM,66.6 F,60.0 F,80 %,NE,2.0 mph,2.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 13:30:00,1:30 PM,66.8 F,60.0 F,79 %,NNE,2.0 mph,3.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 13:45:00,1:45 PM,66.9 F,60.0 F,81 %,NE,3.0 mph,4.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 14:00:00,2:00 PM,67.0 F,61.0 F,81 %,NE,3.0 mph,4.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 14:15:00,2:15 PM,67.4 F,60.0 F,78 %,NE,3.0 mph,4.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 14:30:00,2:30 PM,67.9 F,60.0 F,76 %,NE,3.0 mph,4.0 mph,29.90 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 14:45:00,2:45 PM,68.3 F,59.0 F,73 %,NE,3.0 mph,4.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 15:00:00,3:00 PM,69.3 F,60.0 F,74 %,NE,2.0 mph,3.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 15:30:00,3:30 PM,69.3 F,62.0 F,77 %,NE,2.0 mph,3.0 mph,29.89 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 15:45:00,3:45 PM,69.6 F,61.0 F,75 %,NE,2.0 mph,3.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 16:00:00,4:00 PM,69.7 F,61.0 F,74 %,NE,3.0 mph,4.0 mph,29.88 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 16:15:00,4:15 PM,70.0 F,61.0 F,74 %,NE,2.0 mph,4.0 mph,29.87 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 16:30:00,4:30 PM,70.0 F,61.0 F,74 %,NE,4.0 mph,5.0 mph,29.87 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 16:45:00,4:45 PM,69.8 F,61.0 F,73 %,NE,3.0 mph,5.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 17:00:00,5:00 PM,69.9 F,62.0 F,76 %,NE,3.0 mph,4.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 17:15:00,5:15 PM,69.8 F,61.0 F,75 %,NE,3.0 mph,4.0 mph,29.87 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 17:30:00,5:30 PM,70.4 F,61.0 F,73 %,NE,4.0 mph,5.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 17:45:00,5:45 PM,70.0 F,62.0 F,77 %,NE,3.0 mph,5.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 18:00:00,6:00 PM,71.0 F,63.0 F,76 %,North,1.0 mph,3.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
2020-06-28 18:15:00,6:15 PM,71.5 F,63.0 F,76 %,,1.0 mph,1.0 mph,29.86 in,0.00 in,0.00 in,,w/m²,2020-06-28
