timestamp,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date
2020-06-27 02:09:00,2:09 AM,68.0 F,66.9 F,96 %,SSE,2.8 mph,4.7 mph,29.73 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:14:00,2:14 AM,68.0 F,66.8 F,96 %,SSE,3.3 mph,5.2 mph,29.73 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:19:00,2:19 AM,68.2 F,66.7 F,95 %,South,2.4 mph,3.6 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:24:00,2:24 AM,68.2 F,66.8 F,95 %,South,2.5 mph,4.2 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:29:00,2:29 AM,68.2 F,66.8 F,95 %,SSE,3.2 mph,4.8 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:34:00,2:34 AM,68.2 F,66.7 F,95 %,South,2.8 mph,4.3 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:39:00,2:39 AM,68.2 F,66.7 F,95 %,South,3.9 mph,6.2 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:44:00,2:44 AM,68.2 F,66.9 F,95 %,South,2.7 mph,4.5 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:49:00,2:49 AM,68.2 F,67.1 F,96 %,SE,1.7 mph,3.2 mph,29.73 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:54:00,2:54 AM,68.1 F,67.0 F,96 %,West,2.9 mph,4.7 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 02:59:00,2:59 AM,68.0 F,66.9 F,96 %,South,1.9 mph,3.0 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:04:00,3:04 AM,68.0 F,66.9 F,96 %,SSW,2.0 mph,3.5 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:09:00,3:09 AM,67.8 F,66.7 F,96 %,SSE,1.8 mph,2.9 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:14:00,3:14 AM,67.8 F,66.9 F,97 %,West,0.8 mph,1.9 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:19:00,3:19 AM,67.8 F,66.8 F,97 %,South,1.8 mph,3.3 mph,29.72 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:24:00,3:24 AM,67.8 F,66.8 F,97 %,South,1.6 mph,2.6 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:29:00,3:29 AM,67.8 F,66.9 F,97 %,West,1.5 mph,2.7 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:34:00,3:34 AM,67.8 F,66.9 F,97 %,NNW,3.0 mph,4.2 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:39:00,3:39 AM,67.8 F,66.7 F,96 %,WSW,3.2 mph,4.8 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:44:00,3:44 AM,67.9 F,66.9 F,96 %,SSW,1.7 mph,3.2 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:54:00,3:54 AM,68.0 F,67.1 F,97 %,SE,1.2 mph,2.7 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 03:59:00,3:59 AM,68.2 F,67.3 F,97 %,South,1.0 mph,2.4 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:04:00,4:04 AM,68.2 F,67.3 F,97 %,West,1.3 mph,2.3 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:09:00,4:09 AM,68.2 F,67.3 F,97 %,WSW,1.7 mph,3.5 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:14:00,4:14 AM,68.2 F,67.3 F,97 %,WNW,1.1 mph,1.9 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:19:00,4:19 AM,68.2 F,67.3 F,97 %,NW,5.3 mph,6.8 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:24:00,4:24 AM,68.2 F,67.3 F,97 %,NNW,3.4 mph,4.7 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:29:00,4:29 AM,68.2 F,67.3 F,97 %,WNW,4.7 mph,6.9 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:34:00,4:34 AM,68.2 F,67.3 F,97 %,WNW,4.1 mph,6.1 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:39:00,4:39 AM,68.2 F,67.3 F,97 %,NW,3.3 mph,4.8 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:44:00,4:44 AM,68.1 F,67.2 F,97 %,NW,3.3 mph,5.2 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:49:00,4:49 AM,68.0 F,67.1 F,97 %,NW,3.2 mph,4.7 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:54:00,4:54 AM,68.0 F,67.1 F,97 %,West,3.5 mph,5.1 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 04:59:00,4:59 AM,68.0 F,67.1 F,97 %,WNW,4.7 mph,6.1 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:04:00,5:04 AM,67.9 F,67.0 F,97 %,NW,2.6 mph,4.3 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:14:00,5:14 AM,67.8 F,66.9 F,97 %,WNW,1.9 mph,3.2 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:19:00,5:19 AM,67.6 F,66.7 F,97 %,WNW,1.3 mph,2.5 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:24:00,5:24 AM,67.6 F,66.7 F,97 %,ENE,1.5 mph,3.0 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:29:00,5:29 AM,67.5 F,66.6 F,97 %,NW,3.3 mph,5.2 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:34:00,5:34 AM,67.5 F,66.6 F,97 %,WNW,4.3 mph,5.9 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:39:00,5:39 AM,67.3 F,66.4 F,97 %,WNW,2.6 mph,3.8 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:44:00,5:44 AM,67.2 F,66.3 F,97 %,North,1.8 mph,3.3 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:49:00,5:49 AM,67.0 F,66.1 F,97 %,NW,2.4 mph,4.0 mph,29.70 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:54:00,5:54 AM,66.9 F,66.0 F,97 %,NW,2.0 mph,3.4 mph,29.71 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:59:00,5:59 AM,66.7 F,65.8 F,97 %,,1.3 mph,2.4 mph,29.71 in,0.00 in,0.00 in,0.0,0.4 w/m²,2020-06-27
2020-06-27 06:04:00,6:04 AM,66.6 F,65.8 F,97 %,SE,0.7 mph,1.6 mph,29.71 in,0.00 in,0.00 in,0.0,3.7 w/m²,2020-06-27
2020-06-27 06:09:00,6:09 AM,66.4 F,65.8 F,98 %,NE,1.6 mph,2.6 mph,29.70 in,0.00 in,0.00 in,0.0,6.8 w/m²,2020-06-27
2020-06-27 06:14:00,6:14 AM,66.2 F,65.7 F,98 %,NE,1.0 mph,1.9 mph,29.70 in,0.00 in,0.00 in,0.0,16.9 w/m²,2020-06-27
2020-06-27 06:19:00,6:19 AM,66.0 F,65.5 F,98 %,East,1.5 mph,2.7 mph,29.70 in,0.00 in,0.00 in,0.0,21.5 w/m²,2020-06-27
2020-06-27 06:24:00,6:24 AM,65.9 F,65.4 F,98 %,NNW,1.7 mph,2.7 mph,29.71 in,0.00 in,0.00 in,0.0,27.3 w/m²,2020-06-27
2020-06-27 06:29:00,6:29 AM,65.8 F,65.3 F,98 %,ENE,0.1 mph,0.1 mph,29.71 in,0.00 in,0.00 in,0.0,39.5 w/m²,2020-06-27
2020-06-27 06:34:00,6:34 AM,65.7 F,65.2 F,98 %,East,0.5 mph,1.3 mph,29.70 in,0.00 in,0.00 in,1.0,86.6 w/m²,2020-06-27
2020-06-27 06:39:00,6:39 AM,65.7 F,64.9 F,97 %,NNE,0.1 mph,0.8 mph,29.70 in,0.00 in,0.00 in,1.0,106.5 w/m²,2020-06-27
2020-06-27 06:44:00,6:44 AM,65.8 F,64.8 F,96 %,,0.7 mph,1.4 mph,29.71 in,0.00 in,0.00 in,1.0,123 w/m²,2020-06-27
2020-06-27 06:49:00,6:49 AM,66.0 F,64.6 F,95 %,,0.9 mph,1.8 mph,29.70 in,0.00 in,0.00 in,1.0,141.7 w/m²,2020-06-27
2020-06-27 06:54:00,6:54 AM,66.3 F,64.4 F,93 %,NE,0.3 mph,1.0 mph,29.71 in,0.00 in,0.00 in,1.0,158.3 w/m²,2020-06-27
2020-06-27 06:59:00,6:59 AM,66.7 F,64.7 F,93 %,North,0.8 mph,1.6 mph,29.71 in,0.00 in,0.00 in,1.0,187.9 w/m²,2020-06-27
2020-06-27 07:04:00,7:04 AM,67.1 F,65.0 F,93 %,NNW,0.9 mph,2.2 mph,29.71 in,0.00 in,0.00 in,1.0,203.4 w/m²,2020-06-27
2020-06-27 07:09:00,7:09 AM,67.5 F,65.2 F,92 %,North,1.7 mph,3.1 mph,29.71 in,0.00 in,0.00 in,1.0,209.3 w/m²,2020-06-27
2020-06-27 07:14:00,7:14 AM,67.8 F,65.6 F,92 %,,1.3 mph,2.5 mph,29.72 in,0.00 in,0.00 in,1.0,228.6 w/m²,2020-06-27
2020-06-27 07:19:00,7:19 AM,68.1 F,65.5 F,91 %,NW,0.9 mph,2.0 mph,29.72 in,0.00 in,0.00 in,1.0,248.2 w/m²,2020-06-27
2020-06-27 07:24:00,7:24 AM,68.4 F,65.4 F,90 %,WNW,2.0 mph,3.5 mph,29.72 in,0.00 in,0.00 in,1.0,262.7 w/m²,2020-06-27
2020-06-27 07:29:00,7:29 AM,68.5 F,65.4 F,90 %,,1.5 mph,2.7 mph,29.71 in,0.00 in,0.00 in,1.0,282.6 w/m²,2020-06-27
2020-06-27 07:34:00,7:34 AM,68.7 F,65.2 F,88 %,NW,1.8 mph,3.0 mph,29.72 in,0.00 in,0.00 in,1.0,292 w/m²,2020-06-27
2020-06-27 07:39:00,7:39 AM,68.9 F,65.4 F,88 %,NW,0.9 mph,1.7 mph,29.72 in,0.00 in,0.00 in,1.0,291.7 w/m²,2020-06-27
2020-06-27 07:44:00,7:44 AM,69.2 F,65.1 F,87 %,NNW,0.8 mph,1.9 mph,29.72 in,0.00 in,0.00 in,1.0,305.6 w/m²,2020-06-27
2020-06-27 07:49:00,7:49 AM,69.4 F,65.2 F,86 %,,1.4 mph,2.6 mph,29.72 in,0.00 in,0.00 in,1.0,309.4 w/m²,2020-06-27
2020-06-27 07:54:00,7:54 AM,69.8 F,64.9 F,85 %,NW,0.7 mph,2.0 mph,29.72 in,0.00 in,0.00 in,2.0,314.1 w/m²,2020-06-27
2020-06-27 07:59:00,7:59 AM,70.1 F,65.2 F,84 %,NW,1.9 mph,3.1 mph,29.72 in,0.00 in,0.00 in,2.0,321.4 w/m²,2020-06-27
2020-06-27 08:04:00,8:04 AM,70.3 F,65.4 F,84 %,NW,0.8 mph,2.0 mph,29.72 in,0.00 in,0.00 in,2.0,324.9 w/m²,2020-06-27
2020-06-27 08:09:00,8:09 AM,70.5 F,65.5 F,84 %,NW,1.7 mph,2.6 mph,29.72 in,0.00 in,0.00 in,2.0,329.8 w/m²,2020-06-27
2020-06-27 08:14:00,8:14 AM,70.8 F,65.9 F,84 %,,2.2 mph,3.8 mph,29.73 in,0.00 in,0.00 in,2.0,333.9 w/m²,2020-06-27
2020-06-27 08:19:00,8:19 AM,71.0 F,65.7 F,83 %,NW,1.8 mph,3.0 mph,29.73 in,0.00 in,0.00 in,2.0,339.6 w/m²,2020-06-27
2020-06-27 08:24:00,8:24 AM,71.1 F,65.8 F,83 %,NNW,1.5 mph,3.0 mph,29.73 in,0.00 in,0.00 in,2.0,342.5 w/m²,2020-06-27
2020-06-27 08:29:00,8:29 AM,71.1 F,65.7 F,83 %,,1.5 mph,2.4 mph,29.73 in,0.00 in,0.00 in,2.0,346.4 w/m²,2020-06-27
2020-06-27 08:34:00,8:34 AM,71.2 F,65.6 F,82 %,NNW,1.1 mph,2.5 mph,29.73 in,0.00 in,0.00 in,2.0,351.1 w/m²,2020-06-27
2020-06-27 08:39:00,8:39 AM,71.4 F,65.9 F,83 %,NNW,1.5 mph,3.1 mph,29.74 in,0.00 in,0.00 in,2.0,357.7 w/m²,2020-06-27
2020-06-27 08:44:00,8:44 AM,71.7 F,65.7 F,82 %,NW,1.8 mph,3.0 mph,29.73 in,0.00 in,0.00 in,2.0,362.8 w/m²,2020-06-27
2020-06-27 08:49:00,8:49 AM,71.8 F,66.4 F,83 %,NNW,1.8 mph,2.8 mph,29.73 in,0.00 in,0.00 in,2.0,368.2 w/m²,2020-06-27
2020-06-27 08:54:00,8:54 AM,72.0 F,66.1 F,82 %,NNW,3.1 mph,4.3 mph,29.73 in,0.00 in,0.00 in,3.0,372.5 w/m²,2020-06-27
2020-06-27 08:59:00,8:59 AM,72.1 F,66.2 F,82 %,NNW,1.1 mph,2.2 mph,29.73 in,0.00 in,0.00 in,3.0,381.1 w/m²,2020-06-27
2020-06-27 09:04:00,9:04 AM,72.1 F,66.2 F,81 %,NW,1.7 mph,3.6 mph,29.73 in,0.00 in,0.00 in,3.0,383.5 w/m²,2020-06-27
2020-06-27 09:09:00,9:09 AM,72.1 F,66.1 F,81 %,WNW,1.7 mph,3.1 mph,29.73 in,0.00 in,0.00 in,3.0,392.5 w/m²,2020-06-27
2020-06-27 09:14:00,9:14 AM,72.3 F,66.1 F,81 %,,2.1 mph,3.7 mph,29.73 in,0.00 in,0.00 in,3.0,400 w/m²,2020-06-27
2020-06-27 09:19:00,9:19 AM,72.4 F,66.0 F,80 %,WNW,3.0 mph,4.3 mph,29.73 in,0.00 in,0.00 in,3.0,405.3 w/m²,2020-06-27
2020-06-27 09:24:00,9:24 AM,72.6 F,66.2 F,80 %,WNW,2.4 mph,3.6 mph,29.73 in,0.00 in,0.00 in,3.0,411.2 w/m²,2020-06-27
2020-06-27 09:29:00,9:29 AM,72.7 F,66.3 F,80 %,,2.6 mph,3.8 mph,29.73 in,0.00 in,0.00 in,4.0,421.5 w/m²,2020-06-27
2020-06-27 09:34:00,9:34 AM,72.9 F,66.2 F,79 %,NNW,1.7 mph,2.9 mph,29.73 in,0.00 in,0.00 in,4.0,427.5 w/m²,2020-06-27
2020-06-27 09:39:00,9:39 AM,73.1 F,66.5 F,80 %,,1.5 mph,2.7 mph,29.73 in,0.00 in,0.00 in,4.0,436.7 w/m²,2020-06-27
2020-06-27 09:44:00,9:44 AM,73.4 F,66.5 F,79 %,NNW,1.3 mph,2.4 mph,29.73 in,0.00 in,0.00 in,4.0,446.2 w/m²,2020-06-27
2020-06-27 09:49:00,9:49 AM,73.6 F,66.8 F,79 %,West,0.9 mph,2.0 mph,29.73 in,0.00 in,0.00 in,4.0,455.3 w/m²,2020-06-27
2020-06-27 09:54:00,9:54 AM,73.9 F,66.4 F,77 %,WNW,1.2 mph,2.0 mph,29.74 in,0.00 in,0.00 in,4.0,465.2 w/m²,2020-06-27
2020-06-27 09:59:00,9:59 AM,74.2 F,66.9 F,78 %,WNW,2.5 mph,3.9 mph,29.74 in,0.00 in,0.00 in,4.0,471.8 w/m²,2020-06-27
2020-06-27 10:04:00,10:04 AM,74.4 F,67.1 F,78 %,,2.5 mph,3.9 mph,29.74 in,0.00 in,0.00 in,5.0,478.6 w/m²,2020-06-27
2020-06-27 10:09:00,10:09 AM,74.6 F,67.1 F,77 %,NNW,2.0 mph,3.2 mph,29.74 in,0.00 in,0.00 in,5.0,487.5 w/m²,2020-06-27
2020-06-27 10:14:00,10:14 AM,74.7 F,67.1 F,77 %,WNW,1.4 mph,2.5 mph,29.74 in,0.00 in,0.00 in,5.0,498.1 w/m²,2020-06-27
2020-06-27 10:19:00,10:19 AM,74.9 F,66.7 F,76 %,SSW,1.1 mph,2.0 mph,29.74 in,0.00 in,0.00 in,5.0,508.9 w/m²,2020-06-27
2020-06-27 10:24:00,10:24 AM,75.2 F,66.9 F,76 %,NW,2.2 mph,3.6 mph,29.74 in,0.00 in,0.00 in,5.0,517.4 w/m²,2020-06-27
2020-06-27 10:29:00,10:29 AM,75.2 F,66.6 F,75 %,NW,2.0 mph,3.5 mph,29.74 in,0.00 in,0.00 in,5.0,525.1 w/m²,2020-06-27
2020-06-27 10:34:00,10:34 AM,75.3 F,67.0 F,76 %,WNW,2.2 mph,3.9 mph,29.74 in,0.00 in,0.00 in,6.0,534.2 w/m²,2020-06-27
2020-06-27 10:39:00,10:39 AM,75.5 F,67.1 F,75 %,North,2.2 mph,3.8 mph,29.74 in,0.00 in,0.00 in,6.0,544.3 w/m²,2020-06-27
2020-06-27 10:44:00,10:44 AM,75.7 F,68.0 F,77 %,NE,3.2 mph,4.9 mph,29.74 in,0.00 in,0.00 in,6.0,549.7 w/m²,2020-06-27
2020-06-27 10:49:00,10:49 AM,76.0 F,68.1 F,76 %,NNE,2.3 mph,3.8 mph,29.74 in,0.00 in,0.00 in,6.0,560.4 w/m²,2020-06-27
2020-06-27 10:54:00,10:54 AM,76.1 F,68.0 F,76 %,NNE,5.7 mph,7.8 mph,29.74 in,0.00 in,0.00 in,6.0,563.9 w/m²,2020-06-27
2020-06-27 10:59:00,10:59 AM,76.1 F,68.5 F,77 %,NNE,3.2 mph,4.8 mph,29.74 in,0.00 in,0.00 in,6.0,574.8 w/m²,2020-06-27
2020-06-27 11:04:00,11:04 AM,76.3 F,68.4 F,77 %,,5.7 mph,7.6 mph,29.75 in,0.00 in,0.00 in,7.0,580.2 w/m²,2020-06-27
2020-06-27 11:09:00,11:09 AM,76.1 F,68.3 F,77 %,NNE,4.7 mph,6.3 mph,29.75 in,0.00 in,0.00 in,7.0,588.3 w/m²,2020-06-27
2020-06-27 11:14:00,11:14 AM,76.2 F,67.7 F,75 %,,1.1 mph,2.5 mph,29.74 in,0.00 in,0.00 in,7.0,601.1 w/m²,2020-06-27
2020-06-27 11:19:00,11:19 AM,76.3 F,67.3 F,74 %,,1.5 mph,2.8 mph,29.75 in,0.00 in,0.00 in,7.0,612.2 w/m²,2020-06-27
2020-06-27 11:24:00,11:24 AM,76.4 F,67.3 F,74 %,NNW,2.0 mph,3.3 mph,29.74 in,0.00 in,0.00 in,7.0,614.3 w/m²,2020-06-27
2020-06-27 11:34:00,11:34 AM,76.6 F,67.6 F,74 %,NNE,4.2 mph,5.8 mph,29.75 in,0.00 in,0.00 in,8.0,621.2 w/m²,2020-06-27
2020-06-27 11:44:00,11:44 AM,76.8 F,68.5 F,75 %,NNE,3.8 mph,5.6 mph,29.75 in,0.00 in,0.00 in,8.0,623.8 w/m²,2020-06-27
2020-06-27 11:49:00,11:49 AM,76.6 F,67.9 F,74 %,,3.9 mph,5.5 mph,29.75 in,0.00 in,0.00 in,8.0,631.2 w/m²,2020-06-27
2020-06-27 11:54:00,11:54 AM,76.5 F,67.2 F,73 %,NE,1.7 mph,2.5 mph,29.75 in,0.00 in,0.00 in,8.0,643.4 w/m²,2020-06-27
2020-06-27 11:59:00,11:59 AM,76.5 F,67.3 F,73 %,NNE,5.1 mph,6.5 mph,29.75 in,0.00 in,0.00 in,8.0,642.4 w/m²,2020-06-27
2020-06-27 12:09:00,12:09 PM,76.5 F,67.9 F,75 %,NNE,5.2 mph,7.3 mph,29.75 in,0.00 in,0.00 in,9.0,643.3 w/m²,2020-06-27
2020-06-27 12:14:00,12:14 PM,76.5 F,68.5 F,76 %,NNE,3.8 mph,5.2 mph,29.75 in,0.00 in,0.00 in,9.0,646.5 w/m²,2020-06-27
2020-06-27 12:19:00,12:19 PM,76.5 F,67.9 F,74 %,NNE,3.5 mph,5.3 mph,29.75 in,0.00 in,0.00 in,9.0,655.3 w/m²,2020-06-27
2020-06-27 12:24:00,12:24 PM,76.6 F,67.8 F,74 %,,3.3 mph,5.3 mph,29.75 in,0.00 in,0.00 in,9.0,658.9 w/m²,2020-06-27
2020-06-27 12:29:00,12:29 PM,76.6 F,67.3 F,73 %,North,3.7 mph,5.3 mph,29.75 in,0.00 in,0.00 in,9.0,662.9 w/m²,2020-06-27
2020-06-27 12:34:00,12:34 PM,76.6 F,66.6 F,71 %,NNE,3.8 mph,5.7 mph,29.75 in,0.00 in,0.00 in,9.0,665.2 w/m²,2020-06-27
2020-06-27 12:39:00,12:39 PM,76.7 F,66.6 F,71 %,NNE,4.2 mph,5.8 mph,29.75 in,0.00 in,0.00 in,9.0,667.1 w/m²,2020-06-27
2020-06-27 12:44:00,12:44 PM,77.1 F,66.9 F,71 %,NNW,3.9 mph,5.3 mph,29.76 in,0.00 in,0.00 in,9.0,669.1 w/m²,2020-06-27
2020-06-27 12:49:00,12:49 PM,77.2 F,67.0 F,71 %,North,3.6 mph,5.1 mph,29.76 in,0.00 in,0.00 in,9.0,675.5 w/m²,2020-06-27
2020-06-27 12:54:00,12:54 PM,77.3 F,67.1 F,71 %,NNE,4.3 mph,6.2 mph,29.76 in,0.00 in,0.00 in,9.0,679.5 w/m²,2020-06-27
2020-06-27 12:59:00,12:59 PM,77.3 F,68.8 F,75 %,NNE,5.8 mph,7.5 mph,29.76 in,0.00 in,0.00 in,9.0,678.3 w/m²,2020-06-27
2020-06-27 13:04:00,1:04 PM,77.0 F,68.9 F,76 %,North,6.7 mph,8.8 mph,29.76 in,0.00 in,0.00 in,9.0,672.8 w/m²,2020-06-27
2020-06-27 13:09:00,1:09 PM,76.6 F,68.4 F,76 %,NNE,6.1 mph,7.7 mph,29.77 in,0.00 in,0.00 in,9.0,670.8 w/m²,2020-06-27
