timestamp,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date
2020-06-27 05:19:00,5:19 AM,68.4 F,67.8 F,98 %,SSW,0.1 mph,0.2 mph,29.89 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:24:00,5:24 AM,68.4 F,67.8 F,98 %,SSW,0.8 mph,1.2 mph,29.89 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:29:00,5:29 AM,68.4 F,67.9 F,98 %,SSW,0.2 mph,0.4 mph,29.89 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:34:00,5:34 AM,68.4 F,67.8 F,98 %,SSW,0.2 mph,0.3 mph,29.89 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:39:00,5:39 AM,68.2 F,67.6 F,98 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:44:00,5:44 AM,68.0 F,67.5 F,98 %,SSW,0.1 mph,0.2 mph,29.89 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:49:00,5:49 AM,67.8 F,67.4 F,98 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,0 w/m²,2020-06-27
2020-06-27 05:54:00,5:54 AM,67.6 F,67.2 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,0.4 w/m²,2020-06-27
2020-06-27 05:59:00,5:59 AM,67.4 F,67.0 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,1.7 w/m²,2020-06-27
2020-06-27 06:04:00,6:04 AM,67.2 F,66.8 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,2.9 w/m²,2020-06-27
2020-06-27 06:09:00,6:09 AM,67.0 F,66.6 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,4.8 w/m²,2020-06-27
2020-06-27 06:14:00,6:14 AM,66.7 F,66.4 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,7.3 w/m²,2020-06-27
2020-06-27 06:19:00,6:19 AM,66.6 F,66.2 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,10.4 w/m²,2020-06-27
2020-06-27 06:24:00,6:24 AM,66.5 F,66.1 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,12.1 w/m²,2020-06-27
2020-06-27 06:29:00,6:29 AM,66.2 F,65.8 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,14.3 w/m²,2020-06-27
2020-06-27 06:34:00,6:34 AM,66.2 F,65.8 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,18.1 w/m²,2020-06-27
2020-06-27 06:39:00,6:39 AM,66.2 F,65.8 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,25.1 w/m²,2020-06-27
2020-06-27 06:44:00,6:44 AM,66.4 F,66.1 F,99 %,SSW,0.0 mph,0.0 mph,29.89 in,0.00 in,0.00 in,0.0,29 w/m²,2020-06-27
2020-06-27 06:49:00,6:49 AM,66.8 F,66.5 F,99 %,SW,0.2 mph,0.4 mph,29.89 in,0.00 in,0.00 in,0.0,30.7 w/m²,2020-06-27
2020-06-27 06:54:00,6:54 AM,66.7 F,66.4 F,99 %,WSW,1.3 mph,1.8 mph,29.89 in,0.00 in,0.00 in,0.0,40.2 w/m²,2020-06-27
2020-06-27 06:59:00,6:59 AM,66.8 F,66.5 F,99 %,SW,1.2 mph,1.8 mph,29.89 in,0.00 in,0.00 in,0.0,38.5 w/m²,2020-06-27
2020-06-27 07:04:00,7:04 AM,67.1 F,66.6 F,98 %,WSW,1.7 mph,2.5 mph,29.89 in,0.00 in,0.00 in,0.0,39.9 w/m²,2020-06-27
2020-06-27 07:09:00,7:09 AM,67.4 F,66.6 F,97 %,SW,2.1 mph,2.9 mph,29.89 in,0.00 in,0.00 in,0.0,37.7 w/m²,2020-06-27
2020-06-27 07:14:00,7:14 AM,67.6 F,66.6 F,96 %,WSW,2.4 mph,3.1 mph,29.89 in,0.00 in,0.00 in,0.0,36.8 w/m²,2020-06-27
2020-06-27 07:24:00,7:24 AM,67.9 F,65.9 F,94 %,SW,2.7 mph,3.7 mph,29.89 in,0.00 in,0.00 in,1.0,98 w/m²,2020-06-27
2020-06-27 07:29:00,7:29 AM,68.3 F,66.1 F,93 %,WSW,2.5 mph,3.5 mph,29.89 in,0.00 in,0.00 in,0.0,67.2 w/m²,2020-06-27
2020-06-27 07:34:00,7:34 AM,68.2 F,66.0 F,93 %,WSW,2.7 mph,3.7 mph,29.89 in,0.00 in,0.00 in,1.0,108.9 w/m²,2020-06-27
2020-06-27 07:39:00,7:39 AM,68.0 F,65.8 F,93 %,WSW,2.7 mph,4.0 mph,29.89 in,0.00 in,0.00 in,1.0,130.5 w/m²,2020-06-27
2020-06-27 07:44:00,7:44 AM,68.2 F,65.8 F,92 %,SW,2.6 mph,3.7 mph,29.89 in,0.00 in,0.00 in,0.0,75 w/m²,2020-06-27
2020-06-27 07:49:00,7:49 AM,68.2 F,65.7 F,92 %,WSW,2.5 mph,3.5 mph,29.89 in,0.00 in,0.00 in,0.0,79.3 w/m²,2020-06-27
2020-06-27 07:54:00,7:54 AM,68.3 F,65.6 F,91 %,WSW,2.6 mph,3.6 mph,29.89 in,0.00 in,0.00 in,2.0,197.3 w/m²,2020-06-27
2020-06-27 07:59:00,7:59 AM,68.4 F,65.5 F,90 %,WSW,2.7 mph,4.0 mph,29.90 in,0.00 in,0.00 in,2.0,200.4 w/m²,2020-06-27
2020-06-27 08:04:00,8:04 AM,68.5 F,65.4 F,90 %,SW,2.8 mph,3.9 mph,29.90 in,0.00 in,0.00 in,2.0,206 w/m²,2020-06-27
2020-06-27 08:09:00,8:09 AM,68.7 F,65.5 F,90 %,SW,2.8 mph,3.9 mph,29.90 in,0.00 in,0.00 in,0.0,80.3 w/m²,2020-06-27
2020-06-27 08:14:00,8:14 AM,68.4 F,65.4 F,90 %,SW,2.8 mph,3.7 mph,29.90 in,0.00 in,0.00 in,0.0,69.4 w/m²,2020-06-27
2020-06-27 08:19:00,8:19 AM,68.2 F,65.0 F,90 %,SW,1.8 mph,2.7 mph,29.91 in,0.00 in,0.00 in,0.0,58.1 w/m²,2020-06-27
2020-06-27 08:24:00,8:24 AM,68.4 F,64.9 F,89 %,WSW,2.6 mph,3.4 mph,29.91 in,0.00 in,0.00 in,0.0,57.3 w/m²,2020-06-27
2020-06-27 08:29:00,8:29 AM,68.6 F,65.1 F,89 %,SSW,1.7 mph,2.2 mph,29.91 in,0.00 in,0.00 in,0.0,84 w/m²,2020-06-27
2020-06-27 08:34:00,8:34 AM,68.9 F,65.1 F,88 %,SW,1.7 mph,2.4 mph,29.91 in,0.00 in,0.00 in,1.0,139.2 w/m²,2020-06-27
2020-06-27 08:39:00,8:39 AM,69.3 F,65.4 F,88 %,WSW,2.6 mph,3.6 mph,29.91 in,0.00 in,0.00 in,2.0,184.4 w/m²,2020-06-27
2020-06-27 08:44:00,8:44 AM,69.1 F,65.1 F,87 %,WSW,2.2 mph,3.1 mph,29.91 in,0.00 in,0.00 in,2.0,190 w/m²,2020-06-27
2020-06-27 08:49:00,8:49 AM,69.1 F,65.1 F,87 %,WSW,2.0 mph,2.9 mph,29.91 in,0.00 in,0.00 in,3.0,268 w/m²,2020-06-27
2020-06-27 08:54:00,8:54 AM,69.3 F,65.2 F,87 %,WSW,2.7 mph,3.9 mph,29.91 in,0.00 in,0.00 in,2.0,218.1 w/m²,2020-06-27
2020-06-27 08:59:00,8:59 AM,69.3 F,65.0 F,86 %,SW,2.7 mph,3.8 mph,29.91 in,0.00 in,0.00 in,1.0,158.3 w/m²,2020-06-27
2020-06-27 09:04:00,9:04 AM,69.4 F,65.1 F,86 %,SW,1.9 mph,2.7 mph,29.91 in,0.00 in,0.00 in,3.0,295 w/m²,2020-06-27
2020-06-27 09:09:00,9:09 AM,69.4 F,65.2 F,86 %,WSW,2.7 mph,3.7 mph,29.91 in,0.00 in,0.00 in,3.0,288.5 w/m²,2020-06-27
2020-06-27 09:14:00,9:14 AM,69.5 F,65.3 F,86 %,SW,2.1 mph,2.9 mph,29.91 in,0.00 in,0.00 in,2.0,183 w/m²,2020-06-27
2020-06-27 09:19:00,9:19 AM,69.8 F,65.2 F,85 %,SW,1.9 mph,2.7 mph,29.91 in,0.00 in,0.00 in,1.0,123.6 w/m²,2020-06-27
2020-06-27 09:24:00,9:24 AM,69.9 F,65.5 F,86 %,WSW,2.3 mph,3.1 mph,29.91 in,0.00 in,0.00 in,1.0,111.8 w/m²,2020-06-27
2020-06-27 09:29:00,9:29 AM,69.7 F,65.1 F,86 %,West,2.9 mph,4.0 mph,29.91 in,0.00 in,0.00 in,1.0,114 w/m²,2020-06-27
2020-06-27 09:34:00,9:34 AM,69.5 F,65.2 F,86 %,West,2.9 mph,3.8 mph,29.91 in,0.00 in,0.00 in,1.0,120.5 w/m²,2020-06-27
2020-06-27 09:39:00,9:39 AM,69.9 F,65.2 F,85 %,WSW,2.7 mph,3.7 mph,29.91 in,0.00 in,0.00 in,4.0,424.6 w/m²,2020-06-27
2020-06-27 09:44:00,9:44 AM,70.3 F,65.2 F,84 %,SW,1.6 mph,2.2 mph,29.91 in,0.00 in,0.00 in,7.0,645.9 w/m²,2020-06-27
2020-06-27 09:49:00,9:49 AM,70.8 F,65.2 F,83 %,SW,2.1 mph,2.6 mph,29.91 in,0.00 in,0.00 in,7.0,685.8 w/m²,2020-06-27
2020-06-27 09:54:00,9:54 AM,70.8 F,65.2 F,83 %,SW,2.0 mph,2.8 mph,29.92 in,0.00 in,0.00 in,8.0,709.7 w/m²,2020-06-27
2020-06-27 09:59:00,9:59 AM,70.9 F,65.3 F,83 %,WSW,2.2 mph,3.0 mph,29.92 in,0.00 in,0.00 in,8.0,734 w/m²,2020-06-27
2020-06-27 10:04:00,10:04 AM,70.8 F,65.0 F,82 %,WSW,2.3 mph,2.9 mph,29.92 in,0.00 in,0.00 in,8.0,744.8 w/m²,2020-06-27
2020-06-27 10:09:00,10:09 AM,70.7 F,65.3 F,83 %,West,2.9 mph,3.9 mph,29.92 in,0.00 in,0.00 in,8.0,766.9 w/m²,2020-06-27
2020-06-27 10:14:00,10:14 AM,70.5 F,65.2 F,83 %,West,3.1 mph,3.9 mph,29.92 in,0.00 in,0.00 in,8.0,776 w/m²,2020-06-27
2020-06-27 10:19:00,10:19 AM,70.4 F,65.4 F,84 %,WSW,3.5 mph,4.6 mph,29.92 in,0.00 in,0.00 in,8.0,777.3 w/m²,2020-06-27
2020-06-27 10:24:00,10:24 AM,70.3 F,65.3 F,84 %,West,3.7 mph,4.9 mph,29.92 in,0.00 in,0.00 in,9.0,801.2 w/m²,2020-06-27
2020-06-27 10:29:00,10:29 AM,70.3 F,64.8 F,83 %,West,3.1 mph,4.2 mph,29.92 in,0.00 in,0.00 in,9.0,809.9 w/m²,2020-06-27
2020-06-27 10:34:00,10:34 AM,70.7 F,65.2 F,83 %,WSW,2.9 mph,4.0 mph,29.92 in,0.00 in,0.00 in,9.0,809 w/m²,2020-06-27
2020-06-27 10:39:00,10:39 AM,70.7 F,65.0 F,82 %,West,3.4 mph,4.6 mph,29.92 in,0.00 in,0.00 in,9.0,804.2 w/m²,2020-06-27
2020-06-27 10:44:00,10:44 AM,70.5 F,65.0 F,83 %,West,3.3 mph,4.3 mph,29.92 in,0.00 in,0.00 in,9.0,843.8 w/m²,2020-06-27
2020-06-27 10:49:00,10:49 AM,70.8 F,65.0 F,82 %,WSW,2.2 mph,2.7 mph,29.92 in,0.00 in,0.00 in,9.0,856.3 w/m²,2020-06-27
2020-06-27 10:54:00,10:54 AM,71.1 F,65.4 F,82 %,West,3.0 mph,3.8 mph,29.92 in,0.00 in,0.00 in,9.0,854.2 w/m²,2020-06-27
2020-06-27 10:59:00,10:59 AM,70.9 F,65.1 F,82 %,WSW,3.1 mph,4.1 mph,29.92 in,0.00 in,0.00 in,9.0,866.3 w/m²,2020-06-27
2020-06-27 11:04:00,11:04 AM,70.7 F,65.2 F,83 %,West,4.6 mph,5.9 mph,29.93 in,0.00 in,0.00 in,9.0,866.8 w/m²,2020-06-27
2020-06-27 11:09:00,11:09 AM,70.3 F,64.9 F,83 %,West,4.1 mph,5.5 mph,29.93 in,0.00 in,0.00 in,9.0,856.3 w/m²,2020-06-27
2020-06-27 11:14:00,11:14 AM,70.5 F,64.9 F,83 %,WNW,4.4 mph,5.4 mph,29.92 in,0.00 in,0.00 in,9.0,850.2 w/m²,2020-06-27
2020-06-27 11:19:00,11:19 AM,70.1 F,64.7 F,83 %,West,4.4 mph,5.7 mph,29.92 in,0.00 in,0.00 in,9.0,845.5 w/m²,2020-06-27
2020-06-27 11:24:00,11:24 AM,70.1 F,64.5 F,83 %,West,3.9 mph,5.4 mph,29.93 in,0.00 in,0.00 in,9.0,872.8 w/m²,2020-06-27
2020-06-27 11:29:00,11:29 AM,70.2 F,64.5 F,82 %,West,4.4 mph,5.7 mph,29.92 in,0.00 in,0.00 in,10.0,898.3 w/m²,2020-06-27
2020-06-27 11:34:00,11:34 AM,70.2 F,64.5 F,82 %,West,3.7 mph,5.0 mph,29.93 in,0.00 in,0.00 in,10.0,896.6 w/m²,2020-06-27
2020-06-27 11:39:00,11:39 AM,70.6 F,64.8 F,82 %,West,3.7 mph,4.8 mph,29.92 in,0.00 in,0.00 in,10.0,889.8 w/m²,2020-06-27
2020-06-27 11:44:00,11:44 AM,70.9 F,64.9 F,81 %,West,3.6 mph,4.9 mph,29.93 in,0.00 in,0.00 in,10.0,894.9 w/m²,2020-06-27
2020-06-27 11:49:00,11:49 AM,70.7 F,64.9 F,82 %,West,4.2 mph,5.4 mph,29.93 in,0.00 in,0.00 in,10.0,884.5 w/m²,2020-06-27
2020-06-27 11:54:00,11:54 AM,70.6 F,64.7 F,82 %,West,3.7 mph,4.9 mph,29.93 in,0.00 in,0.00 in,10.0,885 w/m²,2020-06-27
2020-06-27 11:59:00,11:59 AM,70.7 F,64.8 F,82 %,West,3.9 mph,5.0 mph,29.93 in,0.00 in,0.00 in,10.0,893.2 w/m²,2020-06-27
2020-06-27 12:04:00,12:04 PM,70.6 F,64.8 F,82 %,West,4.2 mph,5.2 mph,29.93 in,0.00 in,0.00 in,10.0,887.1 w/m²,2020-06-27
2020-06-27 12:09:00,12:09 PM,70.7 F,64.6 F,81 %,West,3.7 mph,4.9 mph,29.93 in,0.00 in,0.00 in,9.0,867.1 w/m²,2020-06-27
2020-06-27 12:14:00,12:14 PM,71.0 F,64.6 F,80 %,WNW,4.1 mph,5.5 mph,29.93 in,0.00 in,0.00 in,9.0,859.3 w/m²,2020-06-27
2020-06-27 12:19:00,12:19 PM,70.6 F,64.4 F,81 %,WNW,4.8 mph,6.7 mph,29.93 in,0.00 in,0.00 in,9.0,846.3 w/m²,2020-06-27
2020-06-27 12:24:00,12:24 PM,70.3 F,64.0 F,81 %,WNW,5.2 mph,6.8 mph,29.93 in,0.00 in,0.00 in,9.0,850.6 w/m²,2020-06-27
2020-06-27 12:29:00,12:29 PM,70.4 F,64.2 F,81 %,WNW,5.0 mph,6.6 mph,29.93 in,0.00 in,0.00 in,9.0,841.1 w/m²,2020-06-27
2020-06-27 12:34:00,12:34 PM,70.3 F,63.9 F,80 %,West,4.9 mph,6.4 mph,29.94 in,0.00 in,0.00 in,9.0,850.6 w/m²,2020-06-27
2020-06-27 12:39:00,12:39 PM,70.3 F,64.1 F,81 %,West,4.0 mph,5.2 mph,29.94 in,0.00 in,0.00 in,9.0,847.2 w/m²,2020-06-27
2020-06-27 12:44:00,12:44 PM,70.7 F,63.8 F,79 %,WSW,3.1 mph,4.4 mph,29.94 in,0.00 in,0.00 in,9.0,847.7 w/m²,2020-06-27
2020-06-27 12:49:00,12:49 PM,71.7 F,64.5 F,78 %,WSW,3.3 mph,4.3 mph,29.94 in,0.00 in,0.00 in,9.0,850.6 w/m²,2020-06-27
